2024-12-28 09:29:56,766 INFO    MainThread:685 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 09:29:58,617 INFO    MainThread:685 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 09:29:59,271 INFO    MainThread:685 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 09:29:59,271 INFO    MainThread:685 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 09:30:02,910 INFO    MainThread:685 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 09:30:28,020 INFO    MainThread:685 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 09:30:28,021 INFO    MainThread:685 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 09:30:28,039 INFO    MainThread:685 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 09:30:28,042 INFO    MainThread:685 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 09:30:28,050 INFO    MainThread:685 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 09:30:28,058 INFO    MainThread:685 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 09:30:28,059 INFO    MainThread:685 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 09:30:28,059 INFO    MainThread:685 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 09:30:32,031 INFO    MainThread:685 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 09:30:32,068 INFO    MainThread:685 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 09:30:32,068 INFO    MainThread:685 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 09:30:34,600 INFO    MainThread:685 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 09:30:34,762 INFO    MainThread:685 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 09:30:34,763 INFO    MainThread:685 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 09:30:38,578 INFO    MainThread:685 [wandb_init.py:_resume_backend():444] resuming backend
